Lake;Latitude;Longitude;Sp_para;Parasites;LT;LF;Weight;Sex;Type;Prof_moy;Superficie;DOC_moy;N_moy;P_moy;Chla_moy;Secchi_moy;Biomasse_moy;Biom_SAFO;pH;Vol_litt;Vol_pela
Bucheron;46,6660658;73,2162628;Apophallus;0;18.7;17.5;53.9;M;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;18.7;17.7;43.5;F;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;1;18.7;17.9;40.7;M;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;18.6;17.6;50.3;F;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;18.5;17.5;42.8;M;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;18.5;17.5;50.2;M;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;18.4;17.4;47.9;F;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;18.3;17.2;45.7;F;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;18.3;17.4;49.1;F;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;18.3;17.3;41.5;F;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;18.2;17.1;47.2;M;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;17.9;17;46.5;M;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;17.8;17;42.2;F;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;17.4;16.3;42.9;M;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;25;24;134.2;M;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;24;22.9;112.6;M;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;23;22.4;89.3;F;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;23;22.1;75.3;F;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;1;22;21;45.7;F;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;22;20.9;86.2;M;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;22;20.8;77.8;F;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;1;22;21.1;85.2;F;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;2;21;20.4;81.6;F;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;21;20.3;68.6;F;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;21;19.9;71.4;M;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;20;19.1;66.6;M;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;20;18.8;60.8;M;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;19;18.1;56.9;M;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;19;18.3;55;F;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;19;18.1;45.7;;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;19;17.9;45.2;F;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;18;17;45.5;F;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;18;17;48.7;F;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;18;17;48;F;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;3;17;16.1;29.1;M;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Chute_noire;46,7288707;73,3622363;Apophallus;77;32.7;30.7;386;F;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;25;32.7;31.7;404.9;F;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;36;29.5;28;265.7;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;35;29.4;27.9;244;F;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;14;29.2;27.9;236.3;F;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;18;28.9;27.5;225.8;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;10;28.6;27.1;214.3;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;30;28.5;26.8;236.9;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;46;28.3;26.8;228.6;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;44;28.1;26.6;197.6;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;34;27.4;25.9;220.5;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;20;26.3;24.9;165.5;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;28;26.2;25.2;203.6;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;47;26.2;25;170.4;F;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;51;26.1;24.7;170.5;F;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;5;25.8;24.6;171;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;39;25.8;24.9;157.9;F;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;19;25.6;24.8;175.6;F;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;2;25.5;24.1;166.6;F;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;52;24.2;22.8;135.5;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;2;24.1;22.9;134.6;F;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;40;24.1;23;134.8;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;23;24.1;22.9;133.2;F;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;9;23.7;22.5;135.4;F;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;14;23.7;22.6;145.9;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;32;23.7;22.5;118.6;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;1;23.6;22.4;123.9;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;12;23.2;22;128.7;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;6;22.7;21.5;110.3;F;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;5;22.6;21.5;112.8;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;10;22.4;21.4;99.9;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;1;22.2;21.1;100.9;F;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;0;22.1;21.1;118.3;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;25;21.8;20.5;98.8;F;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;3;21.7;20.6;103.8;F;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;7;21.6;20.6;99.7;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;2;21.5;20.3;107;F;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;32;21.5;20.5;107.8;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;0;20.7;19.6;82.4;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;19;20.5;19.6;86.8;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;1;20.5;19.6;80.3;F;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;1;20.2;19.2;75.2;F;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;0;20.1;19.2;85.9;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;0;19.8;18.7;76.4;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;0;19.7;18.9;80.6;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;11;19.6;18.6;71.16;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;8;19.6;18.5;70.4;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;0;19.3;18.2;68.6;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;4;19.2;18.2;70.2;F;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;5;19.2;18.2;59.3;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;9;19.1;18.2;69.3;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;1;18.8;17.8;56.9;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;8;18.7;17.8;64.9;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;14;18.6;17.7;69.3;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;0;18.6;17.8;75.7;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;8;18.5;17.5;70.6;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;9;18.4;17.4;61.5;F;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;10;17.9;17;56.2;I;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;5;17.8;16.7;57.6;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;14;17.8;16.9;52.3;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;0;17.8;16.8;47.8;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;0;17.6;16.7;53;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;1;17.5;16.6;50.6;F;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;1;17.4;16.6;42.6;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;1;17.1;16.1;49;F;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;30;16.9;16;46.2;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;2;16.9;16;42.3;F;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;19;16.8;15.9;39.6;F;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;0;16.7;15.9;42.9;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;0;16.6;15.5;44.5;F;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;2;16.5;15.5;37;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;8;16.3;15.4;43.3;F;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;9;16.3;15.5;37.7;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;3;16.2;15.4;37.7;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;17;16.1;15.3;37;F;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;5;16.1;15.3;42.3;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;3;15.8;14.9;35.4;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;1;15.8;15;35.9;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;0;15.7;14.9;34.6;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;3;15.6;14.7;39.7;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;1;15.6;14.8;37.4;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;1;15.4;14.5;29.3;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;0;15.3;14.5;33.5;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;3;15.2;14.4;30.5;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;3;15.1;14.2;30.5;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;3;15.1;14.3;28.5;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;2;14.7;13.9;29.2;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;13;14.5;13.7;26.5;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;1;14.4;13.8;25.4;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;7;14.3;13.6;27;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;2;14.2;13.4;24.7;F;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;9;14.2;13.6;31.3;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;2;14.2;13.5;24.6;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;0;14.2;13.4;23;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;26;14.1;13.2;22.6;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;10;14.1;13.4;23.1;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;0;13.4;12.7;20;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;1;13.3;12.5;22.6;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;1;13.2;12.5;19.9;F;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;1;13.2;12.5;21.6;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;15;31;28.5;303.7;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;37;31;29.7;282.6;F;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;44;29;27.9;281.1;F;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;13;26;24.9;185.7;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;9;18;17;62.8;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;2;17;16;46.1;F;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;5;17;16.1;43.1;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;0;17;16.1;42.1;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;0;16;15.1;37.9;F;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;9;15;14.4;29.8;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;4;15;14.2;29.5;F;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;0;14;13.2;23.5;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
Chute_noire;46,7288707;73,3622363;Apophallus;3;14;13.3;24.7;M;Allo;3.8;17;4.68;287;4.91;1.28;3.84;1367.2029;855.278;5.5121111111;113942;529205
